#Acq. time (s)=	10
#Accumulations=	1
#Range (cm-¹)=	800...2999
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.1
#Instrument=	XploRA
#Detector=	Syncerity
#Objective=	x100
#Grating=	1200 gr/mm
#Laser (nm)=	532 
#Filter=	25%
#Slit (µm)=	100 
#Hole (µm)=	300 
#Fiber=	Off
#Laser pol=	Horizontal
#Raman pol=	None
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	0
#Full time(s)=	11
#Project=	2022-01-13
#Sample=	Prem
#Site=	
#Title=	R_4
#Remark=	
#Date=	07.03.2022 17:54
#Acquired=	07.03.2022 17:54:54
2595.35	2198
2597.63	2218
2599.91	2248
2602.19	2322
2604.47	2354
2606.74	2296
2609.02	2370
2611.3	2408
2613.58	2480
2615.85	2518
2618.12	2598
2620.4	2720
2622.67	2712
2624.94	2714
2627.21	2894
2629.48	2872
2631.75	3020
2634.02	3058
2636.29	3224
2638.56	3364
2640.82	3564
2643.09	3732
2645.35	3834
2647.62	4048
2649.88	4170
2652.14	4540
2654.4	4726
2656.66	4912
2658.92	5128
2661.18	5314
2663.44	5526
2665.7	5618
2667.96	5754
2670.21	5950
2672.47	6024
2674.72	6098
2676.98	6170
2679.23	6346
2681.48	6506
2683.73	6670
2685.98	6798
2688.23	7074
2690.48	7270
2692.73	7766
2694.98	8244
2697.22	8580
2699.47	9078
2701.72	9586
2703.96	9902
2706.2	10046
2708.45	10062
2710.69	9822
2712.93	9462
2715.17	8954
2717.41	8470
2719.65	7928
2721.89	7328
2724.12	6848
2726.36	6362
2728.6	5908
2730.83	5560
2733.07	5138
2735.3	4738
2737.53	4420
2739.76	3990
2742	3770
2744.23	3526
2746.46	3254
2748.68	3048
2750.91	2914
2753.14	2758
2755.37	2776
2757.59	2618
2759.82	2522
2762.04	2550
2764.27	2436
2766.49	2404
2768.71	2334
2770.93	2352
2773.15	2240
2775.37	2226
2777.59	2224
2779.81	2134
2782.03	2210
2784.24	2120
2786.46	2150
2788.67	2044
2790.89	2070
2793.1	2100
2795.31	2138
2797.53	2050
2799.74	2124
2801.95	1976
2804.16	2030
2806.37	2058
2808.58	2046
2810.78	2014
2812.99	2008
2815.2	2026
2817.4	2088
2819.6	2118
2821.81	2098
2824.01	2164
2826.21	2218
2828.41	2214
2830.61	2236
2832.81	2238
2835.01	2316
2837.21	2228
2839.41	2192
2841.61	2208
2843.8	2080
2846	2098
2848.19	2076
2850.39	2028
2852.58	1996
2854.77	2068
2856.96	2124
2859.15	2100
2861.34	2072
2863.53	2142
2865.72	2142
2867.91	2200
2870.09	2192
2872.28	2274
2874.47	2256
2876.65	2342
2878.83	2334
2881.02	2298
2883.2	2368
2885.38	2402
2887.56	2472
2889.74	2466
2891.92	2490
2894.1	2544
2896.28	2618
2898.46	2646
2900.63	2684
2902.81	2794
2904.98	2842
2907.16	2906
2909.33	3004
2911.5	3024
2913.67	3166
2915.85	3230
2918.02	3414
2920.19	3458
2922.35	3570
2924.52	3602
2926.69	3738
2928.86	3818
2931.02	3894
2933.19	4034
2935.35	4248
2937.51	4272
2939.68	4460
2941.84	4562
2944	4486
2946.16	4324
2948.32	4190
2950.48	3846
2952.64	3608
2954.79	3472
2956.95	3214
2959.11	3138
2961.26	2948
2963.42	2880
2965.57	2850
2967.73	2778
2969.88	2718
2972.03	2694
2974.18	2620
2976.33	2718
2978.48	2728
2980.63	2728
2982.78	2712
2984.92	2680
2987.07	2694
2989.22	2636
2991.36	2708
2993.5	2670
2995.65	2672
2997.79	2584
2999.93	2534
